ReceiptId,LoanId,TransactionType,PaymentMode,TransactionAmount,NPA
460393,$@&&?&,Disbursement,CASH,49930.00,True
460395,$@&&?*,Disbursement,BANK,70000.00,True
460397,$@&&?+,Disbursement,ADJUST OUT,34250.00,True
460397,$@&&?+,Disbursement,CASH,34250.00,True
460398,$@&&?=,Disbursement,CASH,69930.00,True
460398,$@&&?=,Disbursement,BANK,69930.00,True
460399,$@&&??,Disbursement,BANK,27000.00,True
460400,$@&&?!,Disbursement,CASH,50000.00,True
460400,$@&&?!,Disbursement,BANK,50000.00,True
460401,$@&&!@,Disbursement,CASH,89800.00,True
460401,$@&&!@,Disbursement,ADJUST OUT,89800.00,True
460405,$@&&!#,Disbursement,CASH,9000.00,True
460410,$@&&!$,Disbursement,CASH,59800.00,True
460410,$@&&!$,Disbursement,BANK,59800.00,True
460414,$@&&!%,Disbursement,BANK,25000.00,True
460415,$@&&!&,Disbursement,CASH,49930.00,True
460415,$@&&!&,Disbursement,BANK,49930.00,True
460418,$@&&!*,Disbursement,CASH,25000.00,True
460418,$@&&!*,Disbursement,BANK,25000.00,True
460420,$@&&!+,Disbursement,ADJUST OUT,112000.00,True
460420,$@&&!+,Disbursement,CASH,112000.00,True
460422,#!!?+$,Intrest,ONLINE,500.00,True
460423,$@&&!=,Disbursement,BANK,145000.00,True
460426,$@&&!?,Disbursement,BANK,50000.00,True
460427,$@&&!!,Disbursement,CASH,20000.00,True
460428,$@@?++,Intrest,CASH,510.00,True
460434,$@&*@#,Disbursement,ADJUST OUT,60000.00,True
460434,$@&*@#,Disbursement,CASH,60000.00,True
460435,$@&*@$,Disbursement,ADJUST OUT,50000.00,True
460435,$@&*@$,Disbursement,CASH,50000.00,True
460435,$@&*@$,Disbursement,BANK,50000.00,True
460436,$@&*@%,Disbursement,CASH,20000.00,True
460436,$@&*@%,Disbursement,ADJUST OUT,20000.00,True
460437,$@&*@&,Disbursement,ADJUST OUT,27000.00,True
460439,$@&*@*,Disbursement,ADJUST OUT,70000.00,True
460444,$@&*@+,Disbursement,ADJUST OUT,33000.00,True
460444,$@&*@+,Disbursement,CASH,33000.00,True
460452,$@&*@=,Disbursement,CASH,15000.00,True
460458,$@&*@?,Disbursement,BANK,2498000.00,True
460464,$@&*@!,Disbursement,BANK,502600.00,True
460465,$@&*#@,Disbursement,ADJUST OUT,35000.00,True
460465,$@&*#@,Disbursement,CASH,35000.00,True
460466,$@&*##,Disbursement,ADJUST OUT,19470.00,True
460466,$@&*##,Disbursement,CASH,19470.00,True
460467,$@&*#$,Disbursement,ADJUST OUT,180850.00,True
460467,$@&*#$,Disbursement,CASH,180850.00,True
460468,$@&*#%,Disbursement,CASH,17000.00,True
460469,$@&*#&,Disbursement,CASH,17000.00,True
460470,$@&*#*,Disbursement,CASH,16000.00,True
460478,$@&*#=,Disbursement,CASH,14000.00,True
460489,$@&*#?,Disbursement,BANK,882000.00,True
460489,$@&*#?,Disbursement,CASH,882000.00,True
460491,$@%@=?,Topup,CASH,2659.00,True
460493,$@@==?,Topup,CASH,2557.00,True
460494,$@&*#!,Disbursement,ADJUST OUT,62930.00,True
460494,$@&*#!,Disbursement,BANK,62930.00,True
460495,$@&*$@,Disbursement,ADJUST OUT,39250.00,True
460501,$@&*$#,Disbursement,BANK,347850.00,True
460501,$@&*$#,Disbursement,BANK,347850.00,True
460504,$@&*$$,Disbursement,CASH,11170.00,True
460507,$@&*$%,Disbursement,ADJUST OUT,40000.00,True
460507,$@&*$%,Disbursement,CASH,40000.00,True
460508,$@&*$&,Disbursement,CASH,11000.00,True
460509,$@&*$*,Disbursement,CASH,15000.00,True
460510,$@&*$+,Disbursement,CASH,20000.00,True
460511,$@&*$=,Disbursement,CASH,99850.00,True
460511,$@&*$=,Disbursement,BANK,99850.00,True
460512,$@&*$?,Disbursement,ADJUST OUT,12000.00,True
460512,$@&*$?,Disbursement,CASH,12000.00,True
460517,$@&*%@,Disbursement,CASH,15000.00,True
460518,$@&*%#,Disbursement,CASH,31000.00,True
460518,$@&*%#,Disbursement,BANK,31000.00,True
460519,$@&*%$,Disbursement,CASH,10000.00,True
460520,$@&*%%,Disbursement,BANK,31870.00,True
460521,$@&*%&,Disbursement,CASH,15000.00,True
460525,$@&*%*,Disbursement,CASH,12000.00,True
460527,$@&*%+,Disbursement,CASH,10000.00,True
460529,$@&*%=,Disbursement,BANK,49000.00,True
460530,$@&*%?,Disbursement,BANK,399800.00,True
460531,$@&*%!,Disbursement,CASH,49930.00,True
460531,$@&*%!,Disbursement,BANK,49930.00,True
460532,$@&*&@,Disbursement,ADJUST OUT,60000.00,True
460532,$@&*&@,Disbursement,CASH,60000.00,True
460534,$@&*&#,Disbursement,ADJUST OUT,56000.00,True
460534,$@&*&#,Disbursement,CASH,56000.00,True
460535,$@&*&$,Disbursement,ADJUST OUT,25950.00,True
460536,$@&*&%,Disbursement,ADJUST OUT,34000.00,True
460536,$@&*&%,Disbursement,CASH,34000.00,True
460541,$@&*&&,Disbursement,ADJUST OUT,69604.00,True
460542,$@&*&*,Disbursement,BANK,38000.00,True
460542,$@&*&*,Disbursement,CASH,38000.00,True
460544,$@&*&+,Disbursement,ADJUST OUT,9970.00,True
460544,$@&*&+,Disbursement,CASH,9970.00,True
460555,$@&*&=,Disbursement,ADJUST OUT,96072.00,True
460558,$@&*&?,Disbursement,CASH,29950.00,True
460558,$@&*&?,Disbursement,BANK,29950.00,True
460559,$@&*&!,Disbursement,CASH,14970.00,True
460567,$@&**@,Disbursement,CASH,19500.00,True
460569,$@&**#,Disbursement,CASH,15000.00,True
460572,$@&**$,Disbursement,CASH,30000.00,True
460572,$@&**$,Disbursement,BANK,30000.00,True
460574,$@&**%,Disbursement,CASH,16500.00,True
460575,$@&**&,Disbursement,CASH,13500.00,True
460577,$@&%+#,Topup,CASH,20033.00,True
460578,$@$@+%,Intrest,ONLINE,2013.00,True
460578,$@$@+%,Intrest,ONLINE,2013.00,True
460580,$@&***,Disbursement,CASH,67800.00,True
460580,$@&***,Disbursement,BANK,67800.00,True
460581,$@&**+,Disbursement,ADJUST OUT,367072.00,True
460581,$@&**+,Disbursement,CASH,367072.00,True
460582,$@$$?*,Repayment,CASH,1300.00,True
460587,$@&**=,Disbursement,BANK,99900.00,True
460588,$@&**?,Disbursement,ADJUST OUT,325880.00,True
460588,$@&**?,Disbursement,CASH,325880.00,True
460588,$@&**?,Disbursement,BANK,325880.00,True
460589,$@&**!,Disbursement,BANK,45000.00,True
460591,$@&*+@,Disbursement,ADJUST OUT,549800.00,True
460591,$@&*+@,Disbursement,CASH,549800.00,True
460592,$@&*+#,Disbursement,CASH,199000.00,True
460592,$@&*+#,Disbursement,BANK,199000.00,True
460594,$@$&*%,Repayment,ONLINE,35000.00,True
460595,$@&*+$,Disbursement,ADJUST OUT,23000.00,True
460602,$@&*+%,Disbursement,CASH,4680.00,True
460603,$@&*+&,Disbursement,BANK,256000.00,True
460603,$@&*+&,Disbursement,CASH,256000.00,True
460603,$@&*+&,Disbursement,BANK,256000.00,True
460608,$@&*+*,Disbursement,CASH,78000.00,True
460608,$@&*+*,Disbursement,BANK,78000.00,True
460616,$@%%+=,Topup,CASH,6300.00,True
460617,$@&*++,Disbursement,ADJUST OUT,25000.00,True
460617,$@&*++,Disbursement,CASH,25000.00,True
460618,$@&*+=,Disbursement,CASH,15000.00,True
460619,$@&*+?,Disbursement,CASH,5000.00,True
460620,$@&*+!,Disbursement,CASH,8970.00,True
460623,$@&*=@,Disbursement,BANK,110900.00,True
460623,$@&*=@,Disbursement,CASH,110900.00,True
460624,$@&*=#,Disbursement,CASH,30000.00,True
460624,$@&*=#,Disbursement,BANK,30000.00,True
460625,$@&*=$,Disbursement,CASH,74930.00,True
460625,$@&*=$,Disbursement,BANK,74930.00,True
460626,$@#+@*,Intrest,CASH,500.00,True
460627,#!!**!,Intrest,ONLINE,2750.00,True
460627,#!!**!,Intrest,ONLINE,2750.00,True
460628,$@$$*#,Repayment,ONLINE,5000.00,True
460629,$@&*=%,Disbursement,BANK,74950.00,True
460629,$@&*=%,Disbursement,CASH,74950.00,True
460634,$@&*=&,Disbursement,ADJUST OUT,99430.00,True
460634,$@&*=&,Disbursement,CASH,99430.00,True
460637,$@&*=*,Disbursement,ADJUST OUT,53000.00,True
460639,$@&*=+,Disbursement,BANK,41850.00,True
460645,$@&*==,Disbursement,CASH,49950.00,True
460645,$@&*==,Disbursement,BANK,49950.00,True
460646,$@&*=?,Disbursement,CASH,62950.00,True
460646,$@&*=?,Disbursement,BANK,62950.00,True
460647,$@&*=!,Disbursement,BANK,15000.00,True
460648,$@&*?@,Disbursement,ADJUST OUT,583600.00,True
460648,$@&*?@,Disbursement,CASH,583600.00,True
460648,$@&*?@,Disbursement,BANK,583600.00,True
460651,$@&*?#,Disbursement,CASH,10000.00,True
460652,$@&*?$,Disbursement,CASH,10000.00,True
460653,$@&*?%,Disbursement,ADJUST OUT,24470.00,True
460655,$@&*?&,Disbursement,ADJUST OUT,50930.00,True
460655,$@&*?&,Disbursement,CASH,50930.00,True
460655,$@&*?&,Disbursement,BANK,50930.00,True
460656,$@&*?*,Disbursement,ADJUST OUT,28450.00,True
460657,$@&*?+,Disbursement,ADJUST OUT,11970.00,True
460658,$@&*?=,Disbursement,CASH,9970.00,True
460659,$@&*??,Disbursement,ADJUST OUT,18970.00,True
460660,$@&*?!,Disbursement,ADJUST OUT,15970.00,True
460661,$@&*!@,Disbursement,CASH,21000.00,True
460661,$@&*!@,Disbursement,BANK,21000.00,True
460667,$@&*!#,Disbursement,CASH,70000.00,True
460667,$@&*!#,Disbursement,BANK,70000.00,True
460674,$@&*!$,Disbursement,CASH,19970.00,True
460676,$@&*!&,Disbursement,CASH,20000.00,True
460677,$@&*!*,Disbursement,ADJUST OUT,50000.00,True
460678,$@&*!+,Disbursement,ADJUST OUT,30000.00,True
460679,$@&*!=,Disbursement,CASH,20000.00,True
460679,$@&*!=,Disbursement,ADJUST OUT,20000.00,True
460680,$@&*!?,Disbursement,CASH,42950.00,True
460680,$@&*!?,Disbursement,BANK,42950.00,True
460683,$@&*!!,Disbursement,ADJUST OUT,65000.00,True
460683,$@&*!!,Disbursement,CASH,65000.00,True
460684,$@&+@@,Disbursement,ADJUST OUT,83000.00,True
460685,$@&+@#,Disbursement,BANK,39950.00,True
460686,$@&+@$,Disbursement,BANK,59930.00,True
460688,$@&+@&,Disbursement,ADJUST OUT,239850.00,True
460688,$@&+@&,Disbursement,CASH,239850.00,True
460691,$@&+@*,Disbursement,CASH,49930.00,True
460691,$@&+@*,Disbursement,BANK,49930.00,True
460694,$@&+@+,Disbursement,CASH,20000.00,True
460695,$@&+@=,Disbursement,CASH,20000.00,True
460696,$@&+@?,Disbursement,CASH,20000.00,True
460697,$@&+@!,Disbursement,CASH,20000.00,True
460698,$@&+#@,Disbursement,ADJUST OUT,42450.00,True
460698,$@&+#@,Disbursement,CASH,42450.00,True
460701,$@&+##,Disbursement,ADJUST OUT,147000.00,True
460701,$@&+##,Disbursement,CASH,147000.00,True
460702,$@&+#$,Disbursement,ADJUST OUT,128000.00,True
460702,$@&+#$,Disbursement,CASH,128000.00,True
460703,$@&+#%,Disbursement,CASH,10970.00,True
460713,$@&+#&,Disbursement,BANK,34950.00,True
460714,$@&+#*,Disbursement,BANK,334000.00,True
460714,$@&+#*,Disbursement,CASH,334000.00,True
460714,$@&+#*,Disbursement,BANK,334000.00,True
460715,$@&+#+,Disbursement,BANK,124600.00,True
460717,$@&+#=,Disbursement,BANK,889700.00,True
460719,$@&+#?,Disbursement,CASH,29950.00,True
460719,$@&+#?,Disbursement,BANK,29950.00,True
460721,$@%*=@,Intrest,ONLINE,4410.00,True
460728,$@&+@%,Intrest,ONLINE,80.00,True
460728,$@&+@%,Intrest,ADJUST IN,80.00,True
460732,$@&+#!,Disbursement,CASH,7000.00,True
460732,$@&+#!,Disbursement,BANK,7000.00,True
460733,$@&+$@,Disbursement,CASH,49930.00,True
460733,$@&+$@,Disbursement,BANK,49930.00,True
460734,$@&+$#,Disbursement,ADJUST OUT,39950.00,True
460734,$@&+$#,Disbursement,CASH,39950.00,True
460736,$@@$?@,Repayment,CASH,11512.00,True
460737,$@&+$$,Disbursement,ADJUST OUT,10000.00,True
460737,$@&+$$,Disbursement,CASH,10000.00,True
460740,$@&+$%,Disbursement,CASH,83930.00,True
460740,$@&+$%,Disbursement,BANK,83930.00,True
460741,$@@+$?,Repayment,CASH,10667.00,True
460742,$@&+$&,Disbursement,ADJUST OUT,67930.00,True
460742,$@&+$&,Disbursement,CASH,67930.00,True
460744,$@&+$*,Disbursement,CASH,15000.00,True
460745,$@&+$+,Disbursement,BANK,30000.00,True
460747,$@&+$=,Disbursement,CASH,20000.00,True
460748,$@&+$?,Disbursement,CASH,20000.00,True
460749,$@&+$!,Disbursement,CASH,20000.00,True
460750,$@&+%@,Disbursement,CASH,15000.00,True
460754,$@&+%#,Disbursement,CASH,39950.00,True
460754,$@&+%#,Disbursement,BANK,39950.00,True
460755,$@&+%$,Disbursement,CASH,17000.00,True
460757,$@&+%&,Disbursement,CASH,9470.00,True
460764,$@&+%+,Disbursement,CASH,101850.00,True
460764,$@&+%+,Disbursement,BANK,101850.00,True
460766,$@&#**,Topup,CASH,7000.00,True
460769,$@&+%?,Disbursement,ADJUST OUT,83000.00,True
460769,$@&+%?,Disbursement,CASH,83000.00,True
460770,$@&+%!,Disbursement,BANK,83000.00,True
460771,$@&+&@,Disbursement,BANK,16000.00,True
460772,$@&+&#,Disbursement,BANK,24000.00,True
460774,$@&+&$,Disbursement,CASH,295000.00,True
460774,$@&+&$,Disbursement,BANK,295000.00,True
460776,$@$&@%,Topup,BANK,10181.00,True
460778,$@&+&%,Disbursement,ADJUST OUT,17866.00,True
460780,$@&*!%,Topup,BANK,10000.00,True
460781,$@&+&&,Disbursement,BANK,11970.00,True
460783,$@&+&*,Disbursement,CASH,30000.00,True
460783,$@&+&*,Disbursement,BANK,30000.00,True
460784,$@&+&+,Disbursement,CASH,76000.00,True
460784,$@&+&+,Disbursement,BANK,76000.00,True
460788,$@#!#?,Topup,BANK,5500.00,True
460790,$@&+&=,Disbursement,CASH,15000.00,True
460791,#!!!%=,Intrest,ONLINE,6435.00,True
460792,$@&+&?,Disbursement,CASH,15000.00,True
460796,$@&+&!,Disbursement,ADJUST OUT,40000.00,True
460796,$@&+&!,Disbursement,BANK,40000.00,True
460797,$@&+*@,Disbursement,ADJUST OUT,48950.00,True
460801,$@&+*#,Disbursement,BANK,39970.00,True
460802,$@&+*$,Disbursement,CASH,21000.00,True
460802,$@&+*$,Disbursement,BANK,21000.00,True
460808,$@&+*%,Disbursement,CASH,33000.00,True
460808,$@&+*%,Disbursement,BANK,33000.00,True
460809,$@&+*&,Disbursement,CASH,18000.00,True
460810,$@&+**,Disbursement,CASH,159850.00,True
460810,$@&+**,Disbursement,BANK,159850.00,True
460811,$@&+*+,Disbursement,BANK,249850.00,True
460812,$@&+*=,Disbursement,BANK,54930.00,True
460813,$@&+*?,Disbursement,ADJUST OUT,75368.00,True
460813,$@&+*?,Disbursement,CASH,75368.00,True
460815,$@&+*!,Disbursement,ADJUST OUT,50000.00,True
460815,$@&+*!,Disbursement,CASH,50000.00,True
460816,$@&++@,Disbursement,ADJUST OUT,52000.00,True
460816,$@&++@,Disbursement,CASH,52000.00,True
460817,$@&++#,Disbursement,CASH,10770.00,True
460821,$@&++%,Disbursement,CASH,15970.00,True
460824,$@&++&,Disbursement,ADJUST OUT,26000.00,True
460824,$@&++&,Disbursement,CASH,26000.00,True
460826,$@&++*,Disbursement,ADJUST OUT,60000.00,True
460826,$@&++*,Disbursement,CASH,60000.00,True
460828,$@$%$%,Intrest,ONLINE,52500.00,True
460828,$@$%$%,Intrest,ONLINE,52500.00,True
460830,$@&+++,Disbursement,ADJUST OUT,40000.00,True
460830,$@&+++,Disbursement,CASH,40000.00,True
460831,$@&++=,Disbursement,ADJUST OUT,25000.00,True
460831,$@&++=,Disbursement,CASH,25000.00,True
460832,$@&++?,Disbursement,BANK,18000.00,True
460832,$@&++?,Disbursement,ADJUST OUT,18000.00,True
460833,$@&++!,Disbursement,ADJUST OUT,490000.00,True
460833,$@&++!,Disbursement,BANK,490000.00,True
460844,$@&+=@,Disbursement,CASH,15000.00,True
460845,$@&+=#,Disbursement,ADJUST OUT,26369.00,True
460846,$@&+=$,Disbursement,CASH,30000.00,True
460846,$@&+=$,Disbursement,BANK,30000.00,True
460847,$@&+=%,Disbursement,CASH,19970.00,True
460848,$@&+=&,Disbursement,CASH,20000.00,True
460855,$@&+==,Disbursement,ADJUST OUT,196850.00,True
460855,$@&+==,Disbursement,CASH,196850.00,True
460856,$@&+=?,Disbursement,ADJUST OUT,234000.00,True
460856,$@&+=?,Disbursement,CASH,234000.00,True
460856,$@&+=?,Disbursement,BANK,234000.00,True
460862,$@&+=!,Disbursement,ADJUST OUT,273924.00,True
460863,$@&+?@,Disbursement,CASH,11000.00,True
460866,$@&+?#,Disbursement,CASH,12000.00,True
460867,$@&+?$,Disbursement,CASH,20000.00,True
460868,#!!!*!,Intrest,ONLINE,1470.00,True
460869,$@&+?%,Disbursement,CASH,65000.00,True
460869,$@&+?%,Disbursement,BANK,65000.00,True
460870,$@&+?&,Disbursement,ADJUST OUT,30000.00,True
460873,$@&%??,Topup,BANK,130000.00,True
460874,$@&+?*,Disbursement,CASH,10000.00,True
460875,$@&+?+,Disbursement,CASH,12000.00,True
460876,$@&+?=,Disbursement,ADJUST OUT,152375.00,True
460876,$@&+?=,Disbursement,CASH,152375.00,True
460876,$@&+?=,Disbursement,BANK,152375.00,True
460878,$@&+??,Disbursement,ADJUST OUT,10000.00,True
460879,$@&+?!,Disbursement,ADJUST OUT,10000.00,True
460882,$@&+!@,Disbursement,ADJUST OUT,53000.00,True
460890,$@&+!#,Disbursement,ADJUST OUT,38000.00,True
460891,$@&+!$,Disbursement,ADJUST OUT,8000.00,True
460892,$@&+!%,Disbursement,ADJUST OUT,29000.00,True
460895,$@&+!&,Disbursement,ADJUST OUT,25000.00,True
460900,$@&+!*,Disbursement,CASH,24000.00,True
460900,$@&+!*,Disbursement,BANK,24000.00,True
460902,$@&+!+,Disbursement,ADJUST OUT,103850.00,True
460902,$@&+!+,Disbursement,CASH,103850.00,True
460918,$@&=@@,Disbursement,ADJUST OUT,138000.00,True
460922,$@&=@#,Disbursement,ADJUST OUT,63000.00,True
460924,$@&=@$,Disbursement,ADJUST OUT,59000.00,True
460926,$@&=@%,Disbursement,ADJUST OUT,90000.00,True
460926,$@&=@%,Disbursement,CASH,90000.00,True
460930,$@&=@&,Disbursement,ADJUST OUT,60000.00,True
460930,$@&=@&,Disbursement,CASH,60000.00,True
460931,$@&=@*,Disbursement,ADJUST OUT,48650.00,True
460931,$@&=@*,Disbursement,CASH,48650.00,True
460939,$@&=@+,Disbursement,BANK,20000.00,True
460941,$@&=@=,Disbursement,CASH,25000.00,True
460941,$@&=@=,Disbursement,BANK,25000.00,True
460942,$@&=@?,Disbursement,ADJUST OUT,62000.00,True
460943,$@#!%%,Repayment,ONLINE,45000.00,True
460944,$@&=@!,Disbursement,ADJUST OUT,63000.00,True
460946,$@&=#@,Disbursement,ADJUST OUT,27000.00,True
460946,$@&=#@,Disbursement,CASH,27000.00,True
460948,$@&=##,Disbursement,ADJUST OUT,52930.00,True
460948,$@&=##,Disbursement,CASH,52930.00,True
460952,$@&=#%,Disbursement,ADJUST OUT,54930.00,True
460958,$@&=#&,Disbursement,BANK,58000.00,True
460959,$@&=#*,Disbursement,CASH,79930.00,True
460959,$@&=#*,Disbursement,BANK,79930.00,True
460961,$@$&$+,Intrest,CASH,1000.00,True
460967,$@@@@&,Repayment,ONLINE,10000.00,True
460967,$@@@@&,Repayment,ONLINE,10000.00,True
460972,$@&=$@,Disbursement,CASH,47450.00,True
460972,$@&=$@,Disbursement,BANK,47450.00,True
460973,$@&=$#,Disbursement,CASH,11800.00,True
460977,$@$&!*,Topup,CASH,8297.00,True
460979,$@&=$$,Disbursement,ADJUST OUT,63930.00,True
460984,#!!+*$,Repayment,ONLINE,13000.00,True
460985,$@&=$&,Disbursement,BANK,24950.00,True
460985,$@&=$&,Disbursement,CASH,24950.00,True
460986,$@&=$*,Disbursement,ADJUST OUT,107850.00,True
460986,$@&=$*,Disbursement,CASH,107850.00,True
460986,$@&=$*,Disbursement,BANK,107850.00,True
460989,$@&=$+,Disbursement,BANK,29950.00,True
460992,$@&=$=,Disbursement,CASH,52930.00,True
460992,$@&=$=,Disbursement,BANK,52930.00,True
460995,$@&=$!,Disbursement,CASH,11000.00,True
460999,$@&=%@,Disbursement,ADJUST OUT,49930.00,True
460999,$@&=%@,Disbursement,CASH,49930.00,True
461001,$@&=%#,Disbursement,ADJUST OUT,3580.00,True
461002,$@&=%$,Disbursement,CASH,99929.00,True
461002,$@&=%$,Disbursement,BANK,99929.00,True
461006,$@$*$*,Topup,CASH,13500.00,True
461011,$@&=%&,Disbursement,CASH,8000.00,True
461013,$@&=%*,Disbursement,CASH,2000.00,True
461014,$@&=%+,Disbursement,ADJUST OUT,39215.00,True
461014,$@&=%+,Disbursement,CASH,39215.00,True
461016,$@&=%=,Disbursement,BANK,29950.00,True
461025,$@@?*%,Repayment,CASH,20000.00,True
461026,$@&=%?,Disbursement,CASH,15000.00,True
461027,$@&=%!,Disbursement,ADJUST OUT,21000.00,True
461028,$@&=&@,Disbursement,BANK,399700.00,True
461030,$@&=&#,Disbursement,CASH,20000.00,True
461033,$@&=&$,Disbursement,ADJUST OUT,604600.00,True
461033,$@&=&$,Disbursement,BANK,604600.00,True
461036,$@&=&%,Disbursement,CASH,35000.00,True
461036,$@&=&%,Disbursement,BANK,35000.00,True
461037,$@&=&&,Disbursement,ADJUST OUT,140000.00,True
461038,$@&=&*,Disbursement,ADJUST OUT,62000.00,True
461044,$@&=&+,Disbursement,ADJUST OUT,11500.00,True
461045,$@&=&=,Disbursement,ADJUST OUT,113000.00,True
461046,$@&=&?,Disbursement,ADJUST OUT,23270.00,True
461049,$@&=&!,Disbursement,CASH,5000.00,True
461050,$@&=*@,Disbursement,ADJUST OUT,10000.00,True
461053,$@&=*$,Disbursement,ADJUST OUT,50000.00,True
461054,$@&=*%,Disbursement,CASH,16500.00,True
461055,$@&=*&,Disbursement,CASH,16500.00,True
461056,$@&=**,Disbursement,CASH,17000.00,True
461061,$@&=*+,Disbursement,CASH,53000.00,True
461061,$@&=*+,Disbursement,BANK,53000.00,True
461062,$@&=*=,Disbursement,ADJUST OUT,26000.00,True
461063,$@&=*?,Disbursement,ADJUST OUT,22000.00,True
461067,$@&=*!,Disbursement,CASH,58430.00,True
461067,$@&=*!,Disbursement,BANK,58430.00,True
461068,$@&=+@,Disbursement,CASH,20000.00,True
461071,$@&=+#,Disbursement,ADJUST OUT,61860.00,True
461071,$@&=+#,Disbursement,CASH,61860.00,True
461075,$@&=+$,Disbursement,CASH,19970.00,True
461076,$@&=+%,Disbursement,CASH,19970.00,True
461078,$@&=+&,Disbursement,CASH,14970.00,True
461079,$@&=+*,Disbursement,BANK,80000.00,True
461079,$@&=+*,Disbursement,CASH,80000.00,True
461080,$@&=++,Disbursement,CASH,9970.00,True
461082,$@&=+=,Disbursement,CASH,15000.00,True
461087,$@&&##,Topup,CASH,4027.00,True
461090,$@&=+?,Disbursement,ADJUST OUT,353700.00,True
461090,$@&=+?,Disbursement,BANK,353700.00,True
461091,$@$*%&,Intrest,ONLINE,1000.00,True
461095,$@&=+!,Disbursement,CASH,53000.00,True
461095,$@&=+!,Disbursement,BANK,53000.00,True
461099,$@&==@,Disbursement,CASH,20000.00,True
461101,$@&==#,Disbursement,CASH,20000.00,True
461103,$@&==$,Disbursement,ADJUST OUT,23500.00,True
461103,$@&==$,Disbursement,CASH,23500.00,True
461105,$@&==&,Disbursement,CASH,10000.00,True
461107,$@&==*,Disbursement,BANK,100000.00,True
461108,$@&==+,Disbursement,CASH,14000.00,True
461109,$@&===,Disbursement,BANK,31000.00,True
461110,$@&==?,Disbursement,CASH,30000.00,True
461110,$@&==?,Disbursement,BANK,30000.00,True
461111,$@&==!,Disbursement,ADJUST OUT,75930.00,True
461114,$@&=?@,Disbursement,BANK,49930.00,True
461115,$@&=?#,Disbursement,CASH,14970.00,True
461118,$@&=?$,Disbursement,CASH,19970.00,True
461122,$@&=?&,Disbursement,ADJUST OUT,41950.00,True
461123,$@&=?*,Disbursement,CASH,19970.00,True
461125,$@&=?+,Disbursement,CASH,26000.00,True
461125,$@&=?+,Disbursement,BANK,26000.00,True
461128,$@&=?=,Disbursement,ADJUST OUT,41950.00,True
461130,$@&=??,Disbursement,BANK,69900.00,True
461131,$@&=?!,Disbursement,BANK,125850.00,True
461132,$@&=!@,Disbursement,CASH,14970.00,True
461134,$@&=!$,Disbursement,CASH,14000.00,True
461136,$@$*=*,Intrest,CASH,614.00,True
461142,$@&=!%,Disbursement,BANK,152800.00,True
461146,$@&=!&,Disbursement,BANK,34450.00,True
461152,$@&=!=,Disbursement,CASH,265850.00,True
461152,$@&=!=,Disbursement,BANK,265850.00,True
461154,$@&=!?,Disbursement,ADJUST OUT,609600.00,True
461154,$@&=!?,Disbursement,CASH,609600.00,True
461154,$@&=!?,Disbursement,BANK,609600.00,True
461155,$@&=!!,Disbursement,BANK,64000.00,True
461157,$@&?@#,Disbursement,CASH,15000.00,True
461158,$@&?@$,Disbursement,BANK,400000.00,True
461160,$@&?@%,Disbursement,CASH,72000.00,True
461160,$@&?@%,Disbursement,BANK,72000.00,True
461161,$@&?@&,Disbursement,BANK,229850.00,True
